AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,debt_to_income,credit_utilisation,income_per_person,annuity_to_credit,age_years,employment_years,delinquency_flag,doc_submission_score,income_band,tenure_band,TARGET
157500.0,568800.0,15772.5,450000.0,-15273,-2315,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1001422213192297,1.263997191117353,39375.0,0.0277293816290759,41.843835616438355,6.342465753424658,0,1,100-200K,5+ yrs,0
168750.0,360000.0,18000.0,360000.0,-12853,-1154,2.0,Revolving loans,F,Commercial associate,Higher education,Civil marriage,0.1066660345716469,0.9999972222299384,56250.0,0.0499998611114969,35.21369863013699,3.1616438356164385,0,0,100-200K,2-5 yrs,0
180000.0,1288350.0,37800.0,1125000.0,-19358,-2905,2.0,Cash loans,M,Commercial associate,Secondary / secondary special,Civil marriage,0.2099988333398147,1.1451989820453492,60000.0,0.0293398305275503,53.035616438356165,7.958904109589041,0,1,100-200K,5+ yrs,1
225000.0,760225.5,30280.5,679500.0,-21203,365243,2.0,Cash loans,F,Pensioner,Higher education,Married,0.134579401869325,1.1187996779990022,75000.0,0.0398308925037472,58.09041095890411,0.0,0,1,200-500K,0-2 yrs,0
112500.0,135000.0,6750.0,135000.0,-9242,-262,3.0,Revolving loans,F,Working,Higher education,Married,0.0599994666714073,0.999992592647462,28125.0,0.049999629632373,25.32054794520548,0.7178082191780822,0,0,100-200K,0-2 yrs,0
90000.0,161730.0,7254.0,135000.0,-16079,-3856,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.0805991044543949,1.1979911259916594,22500.0,0.0448522546697911,44.05205479452055,10.564383561643837,0,1,50-100K,5+ yrs,0
270000.0,545040.0,26640.0,450000.0,-17887,-472,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.0986663012359213,1.2111973084504255,67500.0,0.0488770569553483,49.00547945205479,1.2931506849315069,0,1,200-500K,0-2 yrs,1
202500.0,1035000.0,42714.0,1035000.0,-19816,-487,2.0,Cash loans,F,Working,Higher education,Married,0.2109322916923867,0.9999990338173588,67500.0,0.0412695253434537,54.29041095890411,1.3342465753424655,0,1,200-500K,0-2 yrs,0
90000.0,135000.0,6750.0,135000.0,-21041,-11558,2.0,Revolving loans,F,Working,Higher education,Married,0.0749991666759258,0.999992592647462,30000.0,0.049999629632373,57.64657534246575,31.665753424657535,0,1,50-100K,5+ yrs,0
90000.0,808650.0,26217.0,675000.0,-18589,-124,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2912967633692959,1.1979982251878143,22500.0,0.0324206610762863,50.92876712328767,0.3397260273972602,0,1,50-100K,0-2 yrs,0
90000.0,270000.0,13261.5,270000.0,-13368,-438,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1473483627959689,0.9999962963100136,30000.0,0.0491164847537601,36.62465753424657,1.2,0,1,50-100K,0-2 yrs,0
121500.0,269550.0,24853.5,225000.0,-15073,-1018,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.2045538719845927,1.1979946755792197,40500.0,0.0922033307240559,41.295890410958904,2.789041095890411,0,1,100-200K,2-5 yrs,0
90000.0,381528.0,21433.5,315000.0,-13437,-5184,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2381473539182897,1.2111961549328414,22500.0,0.056177905218214,36.81369863013698,14.202739726027398,0,1,50-100K,5+ yrs,1
202500.0,1096020.0,56092.5,900000.0,-22960,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2769986321055204,1.2177986468903923,67500.0,0.0511783077149069,62.9041095890411,0.0,0,1,200-500K,0-2 yrs,0
135000.0,405000.0,20250.0,405000.0,-8411,-1158,1.0,Revolving loans,F,Working,Secondary / secondary special,Single / not married,0.1499988888971193,0.9999975308702942,67500.0,0.0499998765435147,23.04383561643836,3.1726027397260275,0,0,100-200K,2-5 yrs,0
337500.0,755190.0,36328.5,675000.0,-18562,-1220,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1076396810676116,1.118798342520974,112500.0,0.0481050489213986,50.85479452054795,3.3424657534246576,0,1,200-500K,2-5 yrs,0
157500.0,835380.0,40320.0,675000.0,-11042,-1581,3.0,Cash loans,F,Commercial associate,Higher education,Married,0.2559983746134945,1.2375981665212348,39375.0,0.0482654022535824,30.252054794520543,4.331506849315068,0,1,100-200K,2-5 yrs,0
58500.0,80865.0,5751.0,67500.0,-24015,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.098306011863045,1.1979822521147834,29250.0,0.0711176514233423,65.79452054794521,0.0,0,1,50-100K,0-2 yrs,0
85500.0,808650.0,26217.0,675000.0,-22042,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.3066279926550567,1.1979982251878143,42750.0,0.0324206610762863,60.38904109589041,0.0,0,1,50-100K,0-2 yrs,0
29250.0,314100.0,13306.5,225000.0,-23023,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.4549075245290759,1.3959937955831307,9750.0,0.0423637619746514,63.07671232876712,0.0,0,1,<50K,0-2 yrs,0
202500.0,450000.0,35554.5,450000.0,-13868,-176,2.0,Cash loans,M,Commercial associate,Lower secondary,Married,0.175576910731305,0.999997777782716,67500.0,0.0790098244226124,37.99452054794521,0.4821917808219178,0,1,200-500K,0-2 yrs,0
315000.0,536917.5,30109.5,463500.0,-14393,-1675,3.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.0955854108399655,1.1583955590171326,78750.0,0.0560783433612363,39.43287671232877,4.589041095890411,0,1,200-500K,2-5 yrs,1
112500.0,708939.0,38587.5,612000.0,-23522,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.3429969511382121,1.1583951660209706,56250.0,0.0544298530200016,64.44383561643835,0.0,0,1,100-200K,0-2 yrs,0
225000.0,1305000.0,51885.0,1305000.0,-12021,-5294,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.2305989751156661,0.9999992337170622,56250.0,0.0397585902233025,32.93424657534246,14.504109589041096,0,1,200-500K,5+ yrs,0
135000.0,625536.0,19768.5,540000.0,-11994,-1212,4.0,Cash loans,F,Commercial associate,Higher education,Married,0.14643224865001,1.1583978548187874,27000.0,0.0316024471773851,32.86027397260274,3.3205479452054796,0,1,100-200K,2-5 yrs,0
202500.0,440784.0,27094.5,360000.0,-15776,-112,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.1337993392625221,1.2243965988983363,67500.0,0.061468743264857,43.221917808219175,0.3068493150684931,0,1,200-500K,0-2 yrs,0
225000.0,254700.0,25191.0,225000.0,-15294,-1087,2.0,Cash loans,F,Commercial associate,Higher education,Civil marriage,0.1119595024022115,1.1319949689112492,75000.0,0.0989042053231043,41.9013698630137,2.978082191780822,0,1,200-500K,2-5 yrs,0
202500.0,545040.0,26640.0,450000.0,-22895,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Civil marriage,0.1315549059016992,1.2111973084504255,67500.0,0.0488770569553483,62.726027397260275,0.0,0,1,200-500K,0-2 yrs,0
67500.0,675000.0,37692.0,675000.0,-17641,-3468,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.5583917275299625,0.9999985185207132,16875.0,0.0558399172741966,48.33150684931507,9.501369863013698,0,1,50-100K,5+ yrs,0
112500.0,526491.0,17527.5,454500.0,-14492,-2482,2.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.1557986151234211,1.1583934908834084,37500.0,0.0332911041383344,39.704109589041096,6.8,0,1,100-200K,5+ yrs,0
76500.0,431280.0,22018.5,360000.0,-19451,365243,1.0,Cash loans,M,Pensioner,Secondary / secondary special,Single / not married,0.2878197670618684,1.197996672231466,38250.0,0.0510537213556822,53.29041095890411,0.0,0,1,50-100K,0-2 yrs,0
202500.0,545040.0,25537.5,450000.0,-14830,-1722,1.0,Cash loans,F,State servant,Higher education,Single / not married,0.1261104883432674,1.2111973084504255,101250.0,0.0468542733482435,40.63013698630137,4.717808219178083,0,1,200-500K,2-5 yrs,0
157500.0,675000.0,28728.0,675000.0,-19827,-2790,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1823988419121148,0.9999985185207132,52500.0,0.0425599369482415,54.32054794520547,7.6438356164383565,0,1,100-200K,5+ yrs,0
90000.0,270000.0,13500.0,270000.0,-9145,-472,1.0,Revolving loans,F,Working,Higher education,Single / not married,0.1499983333518516,0.9999962963100136,45000.0,0.0499998148155006,25.054794520547944,1.2931506849315069,0,0,50-100K,0-2 yrs,0
135000.0,270000.0,13500.0,270000.0,-10379,-709,1.0,Revolving loans,F,Commercial associate,Higher education,Single / not married,0.0999992592647461,0.9999962963100136,67500.0,0.0499998148155006,28.435616438356163,1.9424657534246577,0,0,100-200K,0-2 yrs,0
180000.0,497520.0,53712.0,450000.0,-10484,-3903,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.298398342231432,1.1055975431165708,45000.0,0.1079592620211006,28.72328767123288,10.693150684931506,0,1,100-200K,5+ yrs,0
202500.0,614475.0,28773.0,432000.0,-15088,-1626,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1420881872188285,1.4223925407580076,67500.0,0.0468252625000813,41.33698630136986,4.454794520547945,0,1,200-500K,2-5 yrs,0
180000.0,284400.0,13387.5,225000.0,-11653,-4832,4.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.074374586807851,1.26399438224719,36000.0,0.0470726192945875,31.92602739726027,13.238356164383562,0,1,100-200K,5+ yrs,1
99000.0,215640.0,18576.0,180000.0,-11916,-3315,1.0,Cash loans,F,State servant,Incomplete higher,Single / not married,0.1876344683387036,1.1979933444814197,49500.0,0.0861431731442536,32.64657534246575,9.082191780821915,0,1,50-100K,5+ yrs,0
855000.0,1339884.0,39307.5,1170000.0,-17101,-1093,1.0,Cash loans,M,Working,Secondary / secondary special,Separated,0.0459736304401983,1.1451990211974177,427500.0,0.0293364729062568,46.85205479452055,2.9945205479452053,0,1,500K+,2-5 yrs,0
121500.0,808650.0,31464.0,675000.0,-10313,-546,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2589608315980938,1.1979982251878143,30375.0,0.0389092451502564,28.254794520547943,1.4958904109589042,0,1,100-200K,0-2 yrs,0
112500.0,341280.0,24961.5,270000.0,-14117,-748,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Single / not married,0.2218780277508644,1.2639953185358572,28125.0,0.0731406084721974,38.67671232876712,2.0493150684931507,0,1,100-200K,2-5 yrs,0
144000.0,157914.0,18868.5,139500.0,-10654,-2476,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.1310303400670828,1.131991885362829,72000.0,0.1194851660703543,29.18904109589041,6.7835616438356166,0,1,100-200K,5+ yrs,0
112500.0,364428.0,13869.0,238500.0,-12904,-5440,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1232789041875183,1.5279935933182671,37500.0,0.0380567956995738,35.35342465753425,14.904109589041097,0,1,100-200K,5+ yrs,0
135000.0,536917.5,19413.0,463500.0,-17224,-6118,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.143798934822705,1.1583955590171326,45000.0,0.0361563254013411,47.18904109589041,16.76164383561644,0,1,100-200K,5+ yrs,0
225000.0,158301.0,15786.0,148500.0,-20031,-544,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.0701596881791636,1.065992821597161,112500.0,0.0997207868504504,54.87945205479452,1.4904109589041097,0,1,200-500K,0-2 yrs,0
166500.0,884124.0,25978.5,738000.0,-9809,-2294,3.0,Cash loans,F,State servant,Higher education,Civil marriage,0.1560260899333937,1.1979983766959663,41625.0,0.0293832885621377,26.873972602739727,6.284931506849315,0,1,100-200K,5+ yrs,0
405000.0,701730.0,73687.5,675000.0,-10708,-906,1.0,Cash loans,F,Working,Secondary / secondary special,Single / not married,0.1819439952000118,1.0395984598541337,202500.0,0.1050081868978283,29.336986301369866,2.4821917808219176,0,1,200-500K,2-5 yrs,0
112500.0,808650.0,23773.5,675000.0,-17869,-6912,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2113181216166967,1.1979982251878143,37500.0,0.0293989619749434,48.95616438356164,18.936986301369863,0,1,100-200K,5+ yrs,0
99000.0,508495.5,20295.0,454500.0,-14848,-1136,2.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.2049979293138453,1.1187995185929185,33000.0,0.0399117791371228,40.67945205479453,3.112328767123288,0,1,50-100K,2-5 yrs,0
202500.0,675000.0,52236.0,675000.0,-11704,-3370,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.2579542817072508,0.9999985185207132,67500.0,0.0773865520199229,32.06575342465754,9.232876712328768,0,1,200-500K,5+ yrs,0
270000.0,450000.0,22500.0,450000.0,-18155,-748,2.0,Revolving loans,F,Commercial associate,Secondary / secondary special,Married,0.0833330246925011,0.999997777782716,90000.0,0.0499998888891358,49.73972602739726,2.0493150684931507,0,0,200-500K,2-5 yrs,0
108000.0,239850.0,23494.5,225000.0,-24728,365243,2.0,Cash loans,M,Pensioner,Lower secondary,Married,0.2175396524106258,1.065995262243279,36000.0,0.0979545634581469,67.74794520547945,0.0,0,1,100-200K,0-2 yrs,0
135000.0,405000.0,20250.0,405000.0,-20645,-436,2.0,Revolving loans,F,Commercial associate,Higher education,Married,0.1499988888971193,0.9999975308702942,45000.0,0.0499998765435147,56.56164383561644,1.1945205479452057,0,0,100-200K,0-2 yrs,0
180000.0,315000.0,24885.0,315000.0,-11544,-3116,2.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.1382492319487114,0.9999968254069036,60000.0,0.0789997492071453,31.627397260273973,8.536986301369863,0,1,100-200K,5+ yrs,0
360000.0,1024740.0,49297.5,900000.0,-17901,-2608,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.1369371196191121,1.1385987348902946,120000.0,0.0481072778389856,49.04383561643836,7.145205479452055,0,1,200-500K,5+ yrs,0
90000.0,180000.0,9000.0,180000.0,-8087,-284,1.0,Revolving loans,F,State servant,Secondary / secondary special,Single / not married,0.0999988889012344,0.9999944444753084,45000.0,0.0499997222237654,22.156164383561645,0.7780821917808219,0,0,50-100K,0-2 yrs,0
193500.0,257391.0,18432.0,238500.0,-21643,-391,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.0952553216779241,1.0792030222095506,64500.0,0.0716106172686019,59.295890410958904,1.0712328767123287,0,1,100-200K,0-2 yrs,0
180000.0,495000.0,16096.5,495000.0,-20625,-2461,1.0,Cash loans,F,Commercial associate,Secondary / secondary special,Single / not married,0.0894245031972044,0.999997979802061,90000.0,0.0325181161250179,56.50684931506849,6.742465753424658,0,1,100-200K,5+ yrs,0
180000.0,640080.0,29970.0,450000.0,-14688,-1596,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1664990750051388,1.4223968391181352,60000.0,0.0468221990654307,40.24109589041096,4.372602739726028,0,1,100-200K,2-5 yrs,1
157500.0,450000.0,22500.0,450000.0,-9965,-184,3.0,Revolving loans,M,Working,Secondary / secondary special,Married,0.1428562358334232,0.999997777782716,39375.0,0.0499998888891358,27.301369863013697,0.5041095890410959,0,1,100-200K,0-2 yrs,0
112500.0,202500.0,10125.0,202500.0,-11886,-1664,3.0,Revolving loans,F,Working,Higher education,Married,0.089999200007111,0.9999950617527816,28125.0,0.049999753087639,32.56438356164384,4.558904109589041,0,0,100-200K,2-5 yrs,0
153000.0,979992.0,28782.0,702000.0,-15882,-346,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1881164175397546,1.3959980113988442,51000.0,0.0293695975379416,43.512328767123286,0.947945205479452,0,1,100-200K,0-2 yrs,0
90000.0,536917.5,19413.0,463500.0,-13059,-4054,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2156976033599626,1.1583955590171326,30000.0,0.0361563254013411,35.778082191780825,11.106849315068493,0,1,50-100K,5+ yrs,0
112500.0,343377.0,13072.5,283500.0,-15537,-5787,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1161989671202922,1.2112020768886176,37500.0,0.0380702898846169,42.56712328767123,15.854794520547944,0,1,100-200K,5+ yrs,1
135000.0,364896.0,19795.5,315000.0,-17479,-2238,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.1466322471685394,1.158396322551357,67500.0,0.0542495553539766,47.88767123287671,6.131506849315069,0,1,100-200K,5+ yrs,1
157500.0,633681.0,22891.5,445500.0,-21502,-2817,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1453419343369248,1.4224008475850785,52500.0,0.0361245861488885,58.90958904109589,7.717808219178083,0,1,100-200K,5+ yrs,0
135000.0,497520.0,39438.0,450000.0,-10704,-2390,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2921311693987451,1.1055975431165708,45000.0,0.0792690157802384,29.326027397260273,6.5479452054794525,0,1,100-200K,5+ yrs,0
202500.0,659610.0,21406.5,472500.0,-16832,-2385,2.0,Cash loans,F,Working,Higher education,Married,0.1057105890835106,1.3959970455088984,67500.0,0.0324532186394708,46.11506849315069,6.534246575342466,0,1,200-500K,5+ yrs,0
135000.0,360000.0,18000.0,360000.0,-22768,365243,1.0,Revolving loans,F,Pensioner,Secondary / secondary special,Separated,0.1333323456863282,0.9999972222299384,67500.0,0.0499998611114969,62.37808219178082,0.0,0,0,100-200K,0-2 yrs,0
112500.0,1350000.0,37125.0,1350000.0,-19697,-2589,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.3299970666927405,0.999999259259808,37500.0,0.0274999796296447,53.964383561643835,7.093150684931507,0,1,100-200K,5+ yrs,1
225000.0,2013840.0,53253.0,1800000.0,-20115,-376,1.0,Cash loans,F,Commercial associate,Higher education,Widow,0.236678948093564,1.1187993784447898,112500.0,0.0264434977736574,55.10958904109589,1.03013698630137,0,1,200-500K,0-2 yrs,0
90000.0,640458.0,32832.0,517500.0,-12961,-3783,4.0,Cash loans,F,Working,Incomplete higher,Married,0.3647959467117032,1.2375976085070366,18000.0,0.0512632346489002,35.50958904109589,10.364383561643836,0,1,50-100K,5+ yrs,0
157500.0,808650.0,26217.0,675000.0,-20412,-4590,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1664560859931048,1.1979982251878143,52500.0,0.0324206610762863,55.92328767123288,12.575342465753424,0,1,100-200K,5+ yrs,1
112500.0,634482.0,20596.5,454500.0,-13916,-1032,2.0,Cash loans,F,Working,Secondary / secondary special,Single / not married,0.1830783726366876,1.3959969284996072,37500.0,0.0324618626503783,38.12602739726027,2.8273972602739725,0,1,100-200K,2-5 yrs,0
112500.0,1006920.0,42790.5,900000.0,-17504,-6734,2.0,Cash loans,F,State servant,Secondary / secondary special,Married,0.3803566190522751,1.1187987568902702,37500.0,0.0424963825364651,47.95616438356164,18.44931506849315,0,1,100-200K,5+ yrs,0
135000.0,314055.0,19215.0,238500.0,-18316,-1332,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.1423322790201554,1.3167869317109782,67500.0,0.0611833558346282,50.18082191780822,3.649315068493151,0,1,100-200K,2-5 yrs,0
90000.0,1078200.0,31522.5,900000.0,-16995,-1797,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.3502461083765736,1.197998668890368,30000.0,0.0292361999293267,46.56164383561644,4.923287671232877,0,1,50-100K,2-5 yrs,1
117522.0,247500.0,23139.0,247500.0,-10633,-1143,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1968891195765935,0.9999959596122844,39174.0,0.0934905313513884,29.13150684931507,3.1315068493150684,0,1,100-200K,2-5 yrs,1
90000.0,215640.0,15466.5,180000.0,-13602,-693,1.0,Cash loans,M,Commercial associate,Secondary / secondary special,Single / not married,0.1718480905767713,1.1979933444814197,45000.0,0.0717233735699611,37.26575342465753,1.8986301369863017,0,1,50-100K,0-2 yrs,0
